AÑO,TRIMESTRE,PROVEEDOR,COD DEPARTAMENTO,DEPARTAMENTO,COD MUNICIPIO,MUNICIPIO,CABECERA MUNICIPAL,COD CENTRO POBLADO,CENTRO POBLADO,COBERTURA 2G,COBERTURA 3G,"COBERTURA HSPA+, HSPA+DC",COBERTUTA 4G,COBERTURA LTE,COBERTURA 5G
2020,3,COLOMBIA MOVIL  S.A ESP,54,NORTE DE SANTANDER,54405,LOS PATIOS,N,54405001,LA GARITA,S,N,N,N,N,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25430,MADRID,S,25430001,MADRID,S,S,N,N,S,N
2020,4,COLOMBIA MOVIL  S.A ESP,17,CALDAS,17653,SALAMINA,S,17653001,SALAMINA,S,S,S,N,N,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13188,CICUCO,S,13188001,CICUCO,S,S,N,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19809,TIMBIQUÍ,N,19809020,SAN MIGUEL,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5390,LA PINTADA,S,5390001,LA PINTADA,S,S,S,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23675,SAN BERNARDO DEL VIENTO,N,23675018,CAMINO REAL,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13468,SANTA CRUZ DE MOMPOX,N,13468024,SANTA ROSA,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47798,TENERIFE,N,47798007,EL JUNCAL,N,N,N,N,N,N
2020,1,AVANTEL S.A.S,5,ANTIOQUIA,5809,TITIRIBÍ,S,5809001,TITIRIBÍ,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20295,GAMARRA,N,20295007,CASCAJAL,N,N,N,N,N,N
2020,2,AVANTEL S.A.S,15,BOYACÁ,15808,TINJACÁ,S,15808001,TINJACÁ,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5001,MEDELLÍN,N,5001022,LA ALDEA,S,S,S,N,S,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,54673,SAN CAYETANO,S,54673001,SAN CAYETANO,S,S,N,N,N,N
2020,3,COLOMBIA MOVIL  S.A ESP,17,CALDAS,17513,PÁCORA,S,17513001,PÁCORA,S,S,S,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5088,BELLO,N,5088008,POTRERITO,S,S,S,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25269,FACATATIVÁ,N,25269010,LOS ARRAYANES,S,S,N,N,S,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,52378,LA CRUZ,S,52378001,LA CRUZ,S,S,S,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41132,CAMPOALEGRE,N,41132006,LOS ROSALES,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76364,JAMUNDÍ,N,76364013,TIMBA,S,S,S,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,N,27250026,PUERTO MURILLO,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25320,GUADUAS,S,25320001,GUADUAS,S,S,S,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13654,SAN JACINTO,N,13654001,ARENAS,N,N,N,N,N,N
2020,2,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5361,ITUANGO,S,5361001,ITUANGO,S,S,S,N,N,N
2020,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15774,SUSACÓN,S,15774001,SUSACÓN,S,S,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23001,MONTERÍA,N,23001012,NUEVO PARAÍSO,N,N,N,N,N,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,19585,PURACÉ,S,19585001,PURACÉ,S,S,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47245,EL BANCO,N,47245012,SAN JOSÉ,N,N,N,N,N,N
2020,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,25,CUNDINAMARCA,25322,GUASCA,S,25322001,GUASCA,N,N,N,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,91,AMAZONAS,91001,LETICIA,N,91001011,EL PROGRESO,S,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73024,ALPUJARRA,N,73024003,AMESES,N,N,N,N,N,N
2020,1,AVANTEL S.A.S,66,RISARALDA,66687,SANTUARIO,S,66687001,SANTUARIO,N,N,N,N,N,N
2020,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5674,SAN VICENTE FERRER,S,5674001,SAN VICENTE FERRER,S,S,S,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23678,SAN CARLOS,N,23678006,CABUYA,S,S,S,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5495,NECHÍ,N,5495001,BIJAGUAL,S,S,S,N,S,N
2020,1,COLOMBIA MOVIL  S.A ESP,23,CÓRDOBA,23417,LORICA,N,23417036,LA PALMA,N,S,S,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70473,MORROA,N,70473012,EL RECREO,S,S,S,N,S,N
2020,3,COLOMBIA MOVIL  S.A ESP,73,TOLIMA,73854,VALLE DE SAN JUAN,S,73854001,VALLE DE SAN JUAN,S,S,S,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13430,MAGANGUÉ,N,13430048,PUNTA DE CARTAGENA,S,S,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47460,NUEVA GRANADA,N,47460008,EL PALMAR (EL CHUZO),N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,N,76111007,LA MARÍA,N,N,N,N,N,N
2020,4,AVANTEL S.A.S,15,BOYACÁ,15238,DUITAMA,S,15238001,DUITAMA,S,N,N,N,S,N
2020,3,AVANTEL S.A.S,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,S,23682001,SAN JOSÉ DE URÉ,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23815,TUCHÍN,N,23815014,BELLA VISTA,S,S,S,N,N,N
2020,1,AVANTEL S.A.S,15,BOYACÁ,15491,NOBSA,S,15491001,NOBSA,S,N,N,N,N,N
2020,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,19142,CALOTO,S,19142001,CALOTO,S,S,N,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47980,ZONA BANANERA,N,47980006,RIOFRÍO,S,S,S,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20228,CURUMANÍ,N,20228004,SANTA ISABEL,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52540,POLICARPA,N,52540002,MADRIGAL,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8421,LURUACO,N,8421007,LA PUNTICA,S,S,S,N,S,N
2020,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,47,MAGDALENA,47545,PIJIÑO DEL CARMEN,S,47545001,PIJIÑO DEL CARMEN,N,N,N,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19075,BALBOA,N,19075008,LA LOMITA,S,N,N,N,N,N
2020,1,COLOMBIA MOVIL  S.A ESP,17,CALDAS,17050,ARANZAZU,S,17050001,ARANZAZU,S,S,S,N,N,N
2020,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,47,MAGDALENA,47960,ZAPAYÁN,S,47960001,ZAPAYÁN,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5615,RIONEGRO,N,5615034,PARCELACION ANDALUCIA,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52411,LINARES,N,52411002,TABILES,S,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23678,SAN CARLOS,N,23678006,CABUYA,N,N,N,N,N,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23419,LOS CÓRDOBAS,S,23419001,LOS CÓRDOBAS,S,S,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73616,RIOBLANCO,N,73616002,PUERTO SALDAÑA,S,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76670,SAN PEDRO,N,76670009,TODOS LOS SANTOS,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,97,VAUPÉS,97161,CARURU,S,97161001,CARURU,S,S,S,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17662,SAMANÁ,S,17662001,SAMANÁ,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23068,AYAPEL,N,23068001,ALFONSO LÓPEZ,N,N,N,N,N,N
2020,4,COLOMBIA MOVIL  S.A ESP,54,NORTE DE SANTANDER,54206,CONVENCIÓN,S,54206001,CONVENCIÓN,S,S,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,50,META,50006,ACACÍAS,S,50006001,ACACÍAS,S,S,S,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13300,HATILLO DE LOBA,N,13300010,LAS PALMAS,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47001,SANTA MARTA,N,47001036,MACHETE PELAO,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25799,TENJO,N,25799009,GRATAMIRA,S,S,S,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19300,GUACHENÉ,N,19300005,CAMPOALEGRE,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,91,AMAZONAS,91001,LETICIA,N,91001028,SAN ANTONIO LAGOS,S,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25312,GRANADA,N,25312013,SAN RAIMUNDO,S,S,N,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835,TUMACO - SAN ANDRES DE TUMACO,N,52835162,CHONTAL,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20001,VALLEDUPAR,N,20001037,EL ALTO DE LA VUELTA,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17541,PENSILVANIA,N,17541015,LA SOLEDAD ALTA,S,S,S,N,S,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15248,EL ESPINO,S,15248001,EL ESPINO,S,S,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68575,PUERTO WILCHES,N,68575013,PATURIA,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25817,TOCANCIPÁ,N,25817023,LOS MANZANOS,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23419,LOS CÓRDOBAS,N,0,SAN RAFAEL,N,N,N,N,N,N
2020,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,76,VALLE DEL CAUCA,76233,DAGUA,N,76233011,EL QUEREMAL,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70708,SAN MARCOS,N,70708034,MEDIA TAPA,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,N,0,LA BADEA,N,N,N,N,N,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,47980,ZONA BANANERA,S,47980001,ZONA BANANERA,S,S,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25269,FACATATIVÁ,N,25269014,PUEBLO VIEJO,S,S,N,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,N,95001009,PUERTO NUEVO,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,99,VICHADA,99524,LA PRIMAVERA,N,99524007,SAN TEODORO (LA PASCUA),N,N,N,N,N,N
2020,1,COLOMBIA MOVIL  S.A ESP,73,TOLIMA,73055,ARMERO,S,73055001,ARMERO,S,S,S,N,N,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5607,RETIRO,S,5607001,RETIRO,S,S,N,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,18001,FLORENCIA,N,18001004,SAN ANTONIO DE ATENAS,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15599,RAMIRIQUÍ,N,15599006,VILLA TOSCANA,S,S,S,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68655,SABANA DE TORRES,N,68655009,PUERTO SANTOS,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66318,GUÁTICA,S,66318001,GUÁTICA,S,S,S,N,S,N
2020,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50006,ACACÍAS,N,50006001,DINAMARCA,S,S,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23807,TIERRALTA,N,23807028,VILLA PROVIDENCIA,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20011,AGUACHICA,N,20011006,LOMA DE CORREDOR,S,S,N,N,N,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,17,CALDAS,17013,AGUADAS,N,17013001,ARMA,S,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19290,FLORENCIA,S,19290001,FLORENCIA,S,S,S,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25758,SOPÓ,N,25758009,GRATAMIRA,S,S,N,N,S,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5147,CAREPA,S,5147001,CAREPA,S,S,S,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17444,MARQUETALIA,S,17444001,MARQUETALIA,S,S,S,N,S,N
2020,3,AVANTEL S.A.S,15,BOYACÁ,15776,SUTAMARCHÁN,S,15776001,SUTAMARCHÁN,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23300,COTORRA,N,23300003,LOS CEDROS,S,S,S,N,S,N
2020,2,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5615,RIONEGRO,S,5615001,RIONEGRO,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47245,EL BANCO,N,47245005,BELÉN,S,S,N,N,N,N
2020,3,AVANTEL S.A.S,27,CHOCÓ,27073,BAGADÓ,S,27073001,BAGADÓ,N,N,N,N,N,N
2020,4,COLOMBIA MOVIL  S.A ESP,23,CÓRDOBA,23464,MOMIL,N,23464001,SABANETA,S,S,S,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5266,ENVIGADO,N,5266013,PARCELACIÓN FIORE CASAS DE CAMPO,S,S,S,N,S,N
2020,3,COLOMBIA MOVIL  S.A ESP,68,SANTANDER,68077,BARBOSA,S,68077001,BARBOSA,S,S,S,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13244,EL CARMEN DE BOLÍVAR,N,13244021,PADULA,S,S,N,N,N,N
2020,3,AVANTEL S.A.S,76,VALLE DEL CAUCA,76890,YOTOCO,S,76890001,YOTOCO,S,N,N,N,N,N
2020,1,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5501,OLAYA,N,5501004,QUEBRADA SECA,S,S,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23001,MONTERÍA,N,23001043,LA ESPERANZA,S,S,S,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44001,RIOHACHA,N,44001044,VILLA COMPI,N,N,N,N,N,N
2020,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,5,ANTIOQUIA,5042,SANTAFÉ DE ANTIOQUIA,S,5042001,SANTAFÉ DE ANTIOQUIA,N,N,N,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68575,PUERTO WILCHES,N,68575014,PRADILLA,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23182,CHINÚ,N,23182002,CACAOTAL,S,N,N,N,N,N
2020,2,AVANTEL S.A.S,73,TOLIMA,73671,SALDAÑA,S,73671001,SALDAÑA,S,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47058,ARIGUANÍ,N,47058009,CARMEN DE ARIGUANÍ,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835,TUMACO - SAN ANDRES DE TUMACO,N,52835093,IMBILPI DEL CARMEN,N,N,N,N,N,N
2020,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,S,5148001,EL CARMEN DE VIBORAL,N,N,N,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41357,IQUIRA,S,41357001,IQUIRA,S,S,S,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23570,PUEBLO NUEVO,N,23570013,NEIVA,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41378,LA ARGENTINA,N,41378002,EL PENSIL,S,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19256,EL TAMBO,N,19256028,URIBE,N,N,N,N,N,N
2020,1,AVANTEL S.A.S,17,CALDAS,17050,ARANZAZU,S,17050001,ARANZAZU,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,N,25843001,GUATANCUY,S,S,N,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17614,RIOSUCIO,S,17614001,RIOSUCIO,S,S,S,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68549,PINCHOTE,S,68549001,PINCHOTE,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13442,MARÍA LA BAJA,N,13442014,COLÚ,S,S,S,N,N,N
2020,4,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13810,TIQUISIO,S,13810001,TIQUISIO,S,S,S,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27361,ISTMINA,N,0,POTEDO,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5266,ENVIGADO,N,5266017,PARCELACIÓN HACIENDA ARRAYANES,S,S,S,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76834,TULUÁ,N,76834012,LA PALMERA,N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25772,SUESCA,N,25772004,CACICAZGO,S,S,N,N,S,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,63,QUINDÍO,63130,CALARCA,N,63130003,LA BELLA,S,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23815,TUCHÍN,N,23815007,NUEVA ESTRELLA,S,S,S,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,85,CASANARE,85010,AGUAZUL,N,85010001,CUPIAGUA,S,S,N,N,S,N
2020,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,19290,FLORENCIA,S,19290001,FLORENCIA,N,S,S,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19698,SANTANDER DE QUILICHAO,N,19698024,CAMBALACHE,N,N,N,N,N,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68092,BETULIA,N,0,PUTANA,S,S,N,N,N,N
2020,1,AVANTEL S.A.S,5,ANTIOQUIA,5690,SANTO DOMINGO,S,5690001,SANTO DOMINGO,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73001,IBAGUÉ,N,73001034,APARCO,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20238,EL COPEY,N,20238002,CARACOLICITO,S,S,S,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5001,MEDELLÍN,N,5001025,LA PALMA,S,S,S,N,S,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70708,SAN MARCOS,N,70708007,EL TABLÓN,S,S,S,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47660,SABANAS DE SAN ANGEL,N,47660013,ESTACIÓN VILLA,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54800,TEORAMA,N,54800011,LA CECILIA,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25899,ZIPAQUIRÁ,N,25899007,SAN JORGE PALO BAJO,S,S,N,N,S,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5154,CAUCASIA,S,5154001,CAUCASIA,S,S,N,N,S,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52473,MOSQUERA,N,52473026,EL CANTIL,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70708,SAN MARCOS,N,70708006,EL LIMÓN,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20443,MANAURE,S,20443001,MANAURE,S,S,S,N,S,N
2020,4,COLOMBIA MOVIL  S.A ESP,76,VALLE DEL CAUCA,76001,CALI,N,76001004,EL HORMIGUERO,N,S,S,N,N,N
2020,1,AVANTEL S.A.S,5,ANTIOQUIA,5240,EBÉJICO,S,5240001,EBÉJICO,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68820,TONA,S,68820001,TONA,S,S,S,N,S,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73870,VILLAHERMOSA,S,73870001,VILLAHERMOSA,N,S,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,18150,CARTAGENA DEL CHAIRÁ,N,18150001,REMOLINO DEL CAGUÁN,S,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5837,TURBO,N,5837026,COLDESA-BARRIO LAS PALMAS,N,N,N,N,N,N
2020,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,47,MAGDALENA,47161,CERRO SAN ANTONIO,S,47161001,CERRO SAN ANTONIO,N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66170,DOSQUEBRADAS,N,66170021,SANTANA BAJA,S,N,N,N,N,N
2020,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,47189,CIÉNAGA,S,47189001,CIÉNAGA,S,S,N,N,S,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23574,PUERTO ESCONDIDO,N,23574002,EL PANTANO,S,S,S,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27615,RIOSUCIO,N,0,SAUTATA (PERANCHO),N,N,N,N,N,N
2020,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73026,ALVARADO,S,73026001,ALVARADO,S,S,S,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15638,SÁCHICA,S,15638001,SÁCHICA,S,S,S,N,S,N
2020,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,5,ANTIOQUIA,5120,CÁCERES,N,5120002,EL JARDÍN (TAMANÁ),N,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68276,FLORIDABLANCA,N,68276012,MONTEARROYO CONDOMINIO,S,S,S,N,S,N
2020,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,23,CÓRDOBA,23189,CIÉNAGA DE ORO,S,23189001,CIÉNAGA DE ORO,N,N,N,N,S,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54128,CACHIRÁ,N,54128003,LA VEGA,S,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47460,NUEVA GRANADA,N,47460008,EL PALMAR (EL CHUZO),N,N,N,N,N,N
2020,3,AVANTEL S.A.S,15,BOYACÁ,15638,SÁCHICA,S,15638001,SÁCHICA,N,N,N,N,N,N
2020,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,N,54001045,PUERTO LLERAS,S,N,N,N,N,N
2020,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5315,GUADALUPE,N,5315009,EL MACHETE,N,N,N,N,N,N
2020,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5579,PUERTO BERRÍO,N,5579010,CALERA,N,N,N,N,N,N
2020,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5001,MEDELLÍN,N,0,LOS NARANJOS,S,S,S,N,S,N
2020,1,COLOMBIA MOVIL  S.A ESP,76,VALLE DEL CAUCA,76520,PALMIRA,N,76520038,LA DOLORES,N,S,S,N,N,N
2020,3,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,76,VALLE DEL CAUCA,76109,BUENAVENTURA,S,76109001,BUENAVENTURA,N,N,N,N,S,N
